source	balise	occurrence	texte
MTAL_00295_propre-AV	Appellation Structuree	1	Orante (mosaïque)
MTAL_00295_propre-AV	Appellation Structuree	1	Persée et Andromède (bas-relief)
MTAL_00295_propre-AV	Appellation Structuree	1	Prêtre (statue de)
MTAL_00295_propre-AV	Appellation Structuree	1	Ptolémée de Maurétanie (tête de)
MTAL_00295_propre-AV	Appellation Structuree	1	Pêche (scène de, sur une patère d'argent)
MTAL_00295_propre-AV	Appellation Structuree	1	Romain (statue de)
MTAL_00295_propre-AV	Appellation Structuree	1	Sarcophage de Ti. Claudius Crescentianus
MTAL_00295_propre-AV	Appellation Structuree	1	Sarcophage strigilé de Q. Fundilius Saturninus
MTAL_00295_propre-AV	Appellation Structuree	1	Saturne (stèle votive à)
MTAL_00295_propre-AV	Appellation Structuree	1	Scène amoureuse (mosaïque)
MTAL_00295_propre-AV	Appellation Structuree	1	Septime Sévère ; tête colossale
MTAL_00295_propre-AV	Appellation Structuree	1	Serapis (tête de)
MTAL_00295_propre-AV	Appellation Structuree	1	Soleil (tête du)
MTAL_00295_propre-AV	Appellation Structuree	1	Stèle funéraire d'Allia Saturnina
MTAL_00295_propre-AV	Appellation Structuree	1	Stèle funéraire d'Ofellia Matrona
MTAL_00295_propre-AV	Appellation Structuree	1	Stèle funéraire de A. Cossinius Saturninus et de Cossinia Secunda
MTAL_00295_propre-AV	Appellation Structuree	1	Stèle funéraire de C. Vettius Antonianus et d'Aelia Donata
MTAL_00295_propre-AV	Appellation Structuree	1	Stèle funéraire de Lusius Fortunatianus
MTAL_00295_propre-AV	Appellation Structuree	1	Stèle funéraire de P. Granius Felix et de Valeria Rogata
MTAL_00295_propre-AV	Appellation Structuree	1	Stèle funéraire de Q. Clodius
MTAL_00295_propre-AV	Appellation Structuree	11	Stèle votive à Saturne
MTAL_00295_propre-AV	Appellation Structuree	10	Stèle à Saturne
MTAL_00295_propre-AV	Appellation Structuree	1	Taureau (tête de)
MTAL_00295_propre-AV	Appellation Structuree	1	Terre (représentation de la terre sur un basrelief)
MTAL_00295_propre-AV	Appellation Structuree	1	Torse d'empereur vêtu de la cuirasse
MTAL_00295_propre-AV	Appellation Structuree	1	Tête colossale de Sérapis
MTAL_00295_propre-AV	Appellation Structuree	1	Tête d'empereur barbu
MTAL_00295_propre-AV	Appellation Structuree	1	Tête de Dioscure
MTAL_00295_propre-AV	Appellation Structuree	1	Tête de Mercure
MTAL_00295_propre-AV	Appellation Structuree	1	Tête de Méduse
MTAL_00295_propre-AV	Appellation Structuree	1	Tête de Neptune
MTAL_00295_propre-AV	Appellation Structuree	1	Tête de Vénus diadémée
MTAL_00295_propre-AV	Appellation Structuree	1	Tête de cynocéphale en balsate
MTAL_00295_propre-AV	Appellation Structuree	1	Tête de jeune batyre souriant
MTAL_00295_propre-AV	Appellation Structuree	1	Vulcain (statuette de)
MTAL_00295_propre-AV	Appellation Structuree	1	Vénus (statue de)
MTAL_00295_propre-AV	Appellation Structuree	1	sarcophage avec combat de Grecs et d'Amazones
MTAL_00295_propre-AV	Appellation Structuree	1	statue d'Hercule
MTAL_00295_propre-AV	Appellation Structuree	1	statue de Neptune
MTAL_00295_propre-AV	Appellation Structuree	1	statue de Vénus relevant sa draperie
MTAL_00295_propre-AV	Appellation Structuree	1	statue de la Fortune
MTAL_00295_propre-AV	Appellation Structuree	1	statues de la Victoire
MTAL_00295_propre-AV	Appellation Structuree	1	stèle votive à Mithras
MTAL_00295_propre-AV	Appellation Structuree	17	stèle votive à Saturne
MTAL_00295_propre-AV	Appellation Structuree	1	stèle votive à Saturne: Saturne couché
MTAL_00295_propre-AV	Appellation Structuree	1	stèle à Saturne
MTAL_00295_propre-AV	Appellation Structuree	4	stèles votives à Saturne
MTAL_00295_propre-AV	Appellation Structuree	1	tête de Soleil
MTAL_00295_propre-AV	Appellation Enrichie	1	Faustine mère, dite Crispine
MTAL_00295_propre-AV	Appellation Enrichie	1	Orphée, sous la figure d'un singe charmant les animaux
MTAL_00295_propre-AV	Appellation Enrichie	1	gaine en forme d'hermès
MTAL_00295_propre-AV	Appellation Enrichie	1	la Terre, sous les traits d'une femme voilée tenant deux enfants
MTAL_00295_propre-AV	Appellation Complexe	1	. Animal marin, dont la partie antérieure est formée par un corps de biche; bas-relief
MTAL_00295_propre-AV	Appellation Complexe	1	. Antonin; tête ceinte d'une couronne de laurier
MTAL_00295_propre-AV	Appellation Complexe	1	Actéon caché derrière un rocher pour surprendre Diane ; fragment d'un bas-relief cintré
MTAL_00295_propre-AV	Appellation Complexe	1	Bacchus, accompagné de Pan, d'une Bacchante, d'un Satyre et de Silène; bas-relief bachique
MTAL_00295_propre-AV	Appellation Complexe	1	Combat de Grecs et d'Amazones; fragments d'un sarcophage gréco-romain
MTAL_00295_propre-AV	Appellation Complexe	1	Constaxtine.. Mosaïque représentant le triomphe de Neptune et d'Amphitrite
MTAL_00295_propre-AV	Appellation Complexe	1	Divinité fluviale assise, au-dessous d'elle un serpent; angle d'un bas-relief
MTAL_00295_propre-AV	Appellation Complexe	1	Gaîne surmontée d'une tête de Soleil
MTAL_00295_propre-AV	Appellation Complexe	1	Génie de la colonie de Pouzzoles; fragment de bas-relief
MTAL_00295_propre-AV	Appellation Complexe	1	Génie funèbre dans une niche, appuyé sur une torche renversée;bas-relief
MTAL_00295_propre-AV	Appellation Complexe	1	Hylas portant une amphore sur l'épaule gauche ; statuette
MTAL_00295_propre-AV	Appellation Complexe	1	Juba II, roi de Maurétanie; tête
MTAL_00295_propre-AV	Appellation Complexe	1	Minerve debout, armée et casquée, sous un édicule à fronton orné d'un aigle; bas-relief
MTAL_00295_propre-AV	Appellation Complexe	1	Mosaïque représentant des Amours jouant avec des dauphins
MTAL_00295_propre-AV	Appellation Complexe	1	Patère d'argent représentant des scènes de pêche
MTAL_00295_propre-AV	Appellation Complexe	1	Persée délivrant Andromède; fragment de bas-relief
MTAL_00295_propre-AV	Appellation Complexe	1	Pluton drapé, assis, ayant à ses pieds le chien Cerbère; statuette
MTAL_00295_propre-AV	Appellation Complexe	1	Ptolémée, fils de Juba II, roi de Maurétanie; buste
MTAL_00295_propre-AV	Appellation Complexe	1	Ptolémée, roi de Maurétanie ; petit buste
MTAL_00295_propre-AV	Appellation Complexe	1	Ptolémée, roi de Maurétanie; petit buste
MTAL_00295_propre-AV	Appellation Complexe	1	Sarcophage gréco-punique ; sur le couvercle, prêtre en habits sacerdotaux
MTAL_00295_propre-AV	Appellation Complexe	1	Sarcophage gréco-punique ; sur le couvercle, prêtresse drapée et voilée
MTAL_00295_propre-AV	Appellation Complexe	1	autel monumental consacré à la Paix par l'empereur Auguste
MTAL_00295_propre-AV	Appellation Complexe	1	consécration d'une statue de Neptune sur le nouveau forum de Calama
MTAL_00295_propre-AV	Appellation Complexe	1	mosaïque : Orphée, sous la figure d'un singe charmant les animaux
MTAL_00295_propre-AV	Appellation Complexe	1	mosaïque : Quiriacus conduisant son quadrige aux courses du cirque
MTAL_00295_propre-AV	Appellation Complexe	1	mosaïque : apprêts d'un festin
MTAL_00295_propre-AV	Appellation Complexe	1	mosaïque de travail très fin : scène amoureuse
MTAL_00295_propre-AV	Appellation Complexe	1	mosaïque représentant une grappe de fruits
MTAL_00295_propre-AV	Appellation Complexe	1	mosaïque: Vénus couchée dans une barque conduite par des Amours
MTAL_00295_propre-AV	Appellation Complexe	1	mosaïque: partie antérieure d'un cavalier au galop
MTAL_00295_propre-AV	Appellation Complexe	1	mosaïque: poissons, au milieu des flots
MTAL_00295_propre-AV	Appellation Complexe	1	orné du buste du défunt
MTAL_00295_propre-AV	Appellation Complexe	1	représentant sans doute la province de Cyrénaïque
MTAL_00295_propre-AV	Appellation Complexe	1	stèle votive à Mithras (?), consacrée par Torquatius
MTAL_00295_propre-AV	Appellation Complexe	1	stèle votive à Saturne, avec l'image des Dioscures
MTAL_00295_propre-AV	Appellation Complexe	1	stèle votive à Saturne; ornée de deux registres de bas-reliefs : les Dioscures
MTAL_00295_propre-AV	Theme	1	. Animal marin,
MTAL_00295_propre-AV	Theme	1	. Jupiter debout
MTAL_00295_propre-AV	Theme	1	Actéon caché derrière un rocher
MTAL_00295_propre-AV	Theme	1	Amour endormi
MTAL_00295_propre-AV	Theme	1	Amours et dauphins
MTAL_00295_propre-AV	Theme	1	Amours jouant avec des dauphins
MTAL_00295_propre-AV	Theme	1	Andromède et Persée
MTAL_00295_propre-AV	Theme	1	Barbare drapé
MTAL_00295_propre-AV	Theme	1	Cocher du cirque
MTAL_00295_propre-AV	Theme	1	Combat de Grecs et d'Amazones
MTAL_00295_propre-AV	Theme	1	Dioscure debout
MTAL_00295_propre-AV	Theme	1	Divinité fluviale assise
MTAL_00295_propre-AV	Theme	1	Génie funèbre dans une niche
MTAL_00295_propre-AV	Theme	1	Hylas portant une amphore sur l'épaule
MTAL_00295_propre-AV	Theme	1	Masque tragique
MTAL_00295_propre-AV	Theme	1	Minerve debout
MTAL_00295_propre-AV	Theme	1	Méduse ailée
MTAL_00295_propre-AV	Theme	1	Persée délivrant Andromède
MTAL_00295_propre-AV	Theme	1	Prêtre imberbe drapé
MTAL_00295_propre-AV	Theme	1	Quiriacus conduisant son quadrige aux courses du cirque
MTAL_00295_propre-AV	Theme	1	Sabine drapée debout
MTAL_00295_propre-AV	Theme	1	Sacrifice d'un taureau
MTAL_00295_propre-AV	Theme	1	Saturne couché
MTAL_00295_propre-AV	Theme	1	Tête d'acteur recouverte d'un masque tragique
MTAL_00295_propre-AV	Theme	1	Vénus couchée dans une barque conduite par des Amours
MTAL_00295_propre-AV	Theme	1	Vénus diadémée
MTAL_00295_propre-AV	Theme	1	Vénus pudique
MTAL_00295_propre-AV	Theme	1	Vénus relevant sa draperie
MTAL_00295_propre-AV	Theme	1	apprêts d'un festin
MTAL_00295_propre-AV	Theme	1	combat de Grecs et d'Amazones
MTAL_00295_propre-AV	Theme	1	empereur barbu
MTAL_00295_propre-AV	Theme	1	empereur vêtu de la cuirasse
MTAL_00295_propre-AV	Theme	1	image des Dioscures
MTAL_00295_propre-AV	Theme	1	jeune batyre souriant
MTAL_00295_propre-AV	Theme	1	prêtre en habits sacerdotaux
MTAL_00295_propre-AV	Theme	1	scène amoureuse
MTAL_00295_propre-AV	Theme	1	scènes de pêche
MTAL_00295_propre-AV	Theme	1	signes du Zodiaque
MTAL_00295_propre-AV	Theme	1	triomphe de Neptune et d'Amphitrite
MTAL_00295_propre-AV	Theme Long	1	. Vulcain, assis
MTAL_00295_propre-AV	Theme Long	1	Actéon caché derrière un rocher pour surprendre Diane
MTAL_00295_propre-AV	Theme Long	1	Amour endormi, couché sur une peau de lion
MTAL_00295_propre-AV	Theme Long	1	Bacchus, accompagné de Pan, d'une Bacchante, d'un Satyre et de Silène
MTAL_00295_propre-AV	Theme Long	1	Caelestis, assise de face sur un lion
MTAL_00295_propre-AV	Theme Long	1	Dioscures de part et d'autre d'un lion
MTAL_00295_propre-AV	Theme Long	1	Minerve debout, armée et casquée, sous un édicule à fronton orné d'un aigle
MTAL_00295_propre-AV	Theme Long	1	Saturne couché entre les bustes du Soleil et de la Lune; au-dessous
MTAL_00295_propre-AV	Theme Long	1	Sérapis, coiffé d'un modius
MTAL_00295_propre-AV	Theme Long	1	Tête de Dioscure, coiffé du bonnet conique
MTAL_00295_propre-AV	Theme Long	1	singe charmant les animaux aux sons de sa lyre
MTAL_00300_4_propre_p1_23_AV	Appellation Courte	1	 VÉNUS.
MTAL_00300_4_propre_p1_23_AV	Appellation Courte	1	. NARCISSE.
MTAL_00300_4_propre_p1_23_AV	Appellation Courte	1	Le Palladium
MTAL_00300_4_propre_p1_23_AV	Appellation Courte	1	le Palladium
MTAL_00300_4_propre_p1_23_AV	Appellation Structuree	1	 Admetus et a femme Alcestis. , Herculanum
MTAL_00300_4_propre_p1_23_AV	Appellation Structuree	1	ALEXANDRE SÉVÈRE. Statue colossale. Marbre. (Farnese.)
MTAL_00300_4_propre_p1_23_AV	Appellation Structuree	1	DIANE ET ACTION. (Pompéi.)
MTAL_00300_4_propre_p1_23_AV	Appellation Structuree	1	FLORA. Statue
MTAL_00300_4_propre_p1_23_AV	Appellation Structuree	1	Figures bachiques
MTAL_00300_4_propre_p1_23_AV	Appellation Structuree	1	HERCULE ET OMPHALE. Grand tableau
MTAL_00300_4_propre_p1_23_AV	Appellation Structuree	1	Ippolyte outrageant Phaedra. (Pompéi.)
MTAL_00300_4_propre_p1_23_AV	Appellation Structuree	1	Mystacogue du Musée Royal Bourbon
MTAL_00300_4_propre_p1_23_AV	Appellation Structuree	1	NIL PERSONNIFIÉ. Marbre, (Farnese.)
MTAL_00300_4_propre_p1_23_AV	Appellation Structuree	1	NOCES DE JUPITER ET DE JUNON. Grand tableau
MTAL_00300_4_propre_p1_23_AV	Appellation Structuree	1	OCÉAN PERSONNIFIÉ. Marbre. (Farnese.)
MTAL_00300_4_propre_p1_23_AV	Appellation Structuree	1	Pompéi. MELpOMÈNE couronnée de laurier
MTAL_00300_4_propre_p1_23_AV	Appellation Structuree	1	Répétition de la mosaïque de Dioscourides
MTAL_00300_4_propre_p1_23_AV	Appellation Structuree	1	Stabie.) . HYLAS enlevé par les nymphes
MTAL_00300_4_propre_p1_23_AV	Appellation Structuree	1	TRITONS et MONSTRES MARINS. (Stabie
MTAL_00300_4_propre_p1_23_AV	Appellation Structuree	1	TROIS GRACES. Deux petits tableaux
MTAL_00300_4_propre_p1_23_AV	Appellation Structuree	2	Taureau Farnese
MTAL_00300_4_propre_p1_23_AV	Appellation Structuree	1	TÉLÈPHE NOURRI PAR LA BICHE. (Grand tableau
MTAL_00300_4_propre_p1_23_AV	Appellation Structuree	1	URANIE.Statue colossale
MTAL_00300_4_propre_p1_23_AV	Appellation Structuree	1	Ulysse et Pénélope. {Pompéi
MTAL_00300_4_propre_p1_23_AV	Appellation Structuree	1	VÉNUS. Belle tête
MTAL_00300_4_propre_p1_23_AV	Appellation Structuree	1	groupe du Musée de Sienne
MTAL_00300_4_propre_p1_23_AV	Appellation Structuree	1	hermès de Bacchus
MTAL_00300_4_propre_p1_23_AV	Appellation Structuree	1	scène tragique. (Herculanum
MTAL_00300_4_propre_p1_23_AV	Appellation Structuree	1	statue de Diane avec les flèches
MTAL_00300_4_propre_p1_23_AV	Appellation Structuree	1	statue de Minerve
MTAL_00300_4_propre_p1_23_AV	Appellation Structuree	1	tableau de Sophonisbe et Massinissa
MTAL_00300_4_propre_p1_23_AV	Appellation Structuree	1	tableaux des sujets allégoriques à l'amour
MTAL_00300_4_propre_p1_23_AV	Appellation Enrichie	1	"fameux groupe en marbre dit ""Taureau Farnese"
MTAL_00300_4_propre_p1_23_AV	Appellation Complexe	1	 On y reconnaît Ulysse et Pénélope
MTAL_00300_4_propre_p1_23_AV	Appellation Complexe	1	 On y voit représenté cinq jeunes filles
MTAL_00300_4_propre_p1_23_AV	Appellation Complexe	1	 Sur cette peinture Sont représentés
MTAL_00300_4_propre_p1_23_AV	Appellation Complexe	1	 l'Afrique, représentée sous les traits d'une négresse
MTAL_00300_4_propre_p1_23_AV	Appellation Complexe	1	Apollon est représenté
MTAL_00300_4_propre_p1_23_AV	Appellation Complexe	1	Attitude et composition du groupe du Musée de Sienne
MTAL_00300_4_propre_p1_23_AV	Appellation Complexe	1	Bien que les treize personnages représentés sur ces tableaux j soient connus sous ce titre
MTAL_00300_4_propre_p1_23_AV	Appellation Complexe	1	Deux tableaux sur fond bleu chacun représentant un faune qui enlève une bacchante
MTAL_00300_4_propre_p1_23_AV	Appellation Complexe	1	Elles faisaient partie d'un tombeau de militaire, représentant des guerriers
MTAL_00300_4_propre_p1_23_AV	Appellation Complexe	1	Le monstre peint avec une grande perfection
MTAL_00300_4_propre_p1_23_AV	Appellation Complexe	1	"Le même sujet est représenté dans le fameux groupe en marbre dit ""Taureau Farnese"""
MTAL_00300_4_propre_p1_23_AV	Appellation Complexe	1	Le peintre a représenté Achille parmi les filles de Chio
MTAL_00300_4_propre_p1_23_AV	Appellation Complexe	1	Les Archéologues croient reconnaître dans ces petits tableaux des sujets allégoriques à l'amour
MTAL_00300_4_propre_p1_23_AV	Appellation Complexe	1	MONOCHROME représentant le Centaure Eurystée
MTAL_00300_4_propre_p1_23_AV	Appellation Complexe	1	On a vu dans ce tableau Eschyle dictant une de ses production
MTAL_00300_4_propre_p1_23_AV	Appellation Complexe	1	PEINTURES ÉTRUSQUES, représentant de longues processions funèbres
MTAL_00300_4_propre_p1_23_AV	Appellation Complexe	1	Petite peinture représentant un plat avec des figue
MTAL_00300_4_propre_p1_23_AV	Appellation Complexe	1	Petite peinture représentant une charmante jeune fille
MTAL_00300_4_propre_p1_23_AV	Appellation Complexe	1	Plusieurs génies ailés y sont représentés
MTAL_00300_4_propre_p1_23_AV	Appellation Complexe	1	Plusieurs tableaux représentant des vues et des paysages
MTAL_00300_4_propre_p1_23_AV	Appellation Complexe	1	Siléne, représenté sous les traits d Un petit vieillard
MTAL_00300_4_propre_p1_23_AV	Appellation Complexe	1	a représenté Agamemnon couvert d'un voile et détournant la tête
MTAL_00300_4_propre_p1_23_AV	Appellation Complexe	1	a voulu reconnaitre aussi dans ce tableau Admetus et a femme Alcestis
MTAL_00300_4_propre_p1_23_AV	Appellation Complexe	1	a vu dans ce tableau Flora
MTAL_00300_4_propre_p1_23_AV	Appellation Complexe	1	aperçoit la statue de Diane
MTAL_00300_4_propre_p1_23_AV	Appellation Complexe	1	centaure Chiron reposant sur ses jambes de derrière est représenté dans une attitude charmante
MTAL_00300_4_propre_p1_23_AV	Appellation Complexe	1	grillon représente la fameuse sorcière Locuste
MTAL_00300_4_propre_p1_23_AV	Appellation Complexe	1	il est représenté dans l'attitude de la douleur
MTAL_00300_4_propre_p1_23_AV	Appellation Complexe	1	le peintre a Vnn u!u représenter ici le trône de ce Dieu
MTAL_00300_4_propre_p1_23_AV	Appellation Complexe	1	nous pousse à croire qu'il représente un Silène assis
MTAL_00300_4_propre_p1_23_AV	Appellation Complexe	1	on remarque Ulysse reconnaissable par le Plleus
MTAL_00300_4_propre_p1_23_AV	Appellation Complexe	1	on voit Hercule
MTAL_00300_4_propre_p1_23_AV	Appellation Complexe	1	on voit la jolie Déidamie
MTAL_00300_4_propre_p1_23_AV	Appellation Complexe	1	peindre l' hermès de Bacchus
MTAL_00300_4_propre_p1_23_AV	Appellation Complexe	1	petit tableau représentant ' Amour et Psiché
MTAL_00300_4_propre_p1_23_AV	Appellation Complexe	1	petites figures exécutées avec tant d'élégance et de perfection sont dans les attitudes les plus bizarres
MTAL_00300_4_propre_p1_23_AV	Appellation Complexe	1	remarque un navire
MTAL_00300_4_propre_p1_23_AV	Appellation Complexe	1	représente Chiron enseignant à Achille
MTAL_00300_4_propre_p1_23_AV	Appellation Complexe	1	représente, au milieu sur fond rougeàtre, un faune qui saisii la main d'une bacchante
MTAL_00300_4_propre_p1_23_AV	Appellation Complexe	1	retrace un épisode de la guerre de Troie
MTAL_00300_4_propre_p1_23_AV	Appellation Complexe	1	tableaux représentant les mythes d'Apollon
MTAL_00300_4_propre_p1_23_AV	Theme	1	 HERCULE étendu
MTAL_00300_4_propre_p1_23_AV	Theme	1	ACHILLE RECONNU
MTAL_00300_4_propre_p1_23_AV	Theme	1	ACHILLE tirant son épée
MTAL_00300_4_propre_p1_23_AV	Theme	1	ACTEURS comiques portant des masques
MTAL_00300_4_propre_p1_23_AV	Theme	1	ACTEURS comiques portant des masques. (Pompéi.)
MTAL_00300_4_propre_p1_23_AV	Theme	1	AMOUR et PSYCHÉ s'embrassant
MTAL_00300_4_propre_p1_23_AV	Theme	1	APOLLON ET MARSYAS
MTAL_00300_4_propre_p1_23_AV	Theme	1	ARIANE abandonnée de Thésée
MTAL_00300_4_propre_p1_23_AV	Theme	1	ARIANE et BACCHUS
MTAL_00300_4_propre_p1_23_AV	Theme	1	Achille parmi les filles de Chio
MTAL_00300_4_propre_p1_23_AV	Theme	1	Admetus et a femme Alcestis
MTAL_00300_4_propre_p1_23_AV	Theme	1	Amour et Psiché
MTAL_00300_4_propre_p1_23_AV	Theme	1	BACCHUS ENFANT DANS LES BRAS DE SILÈNE
MTAL_00300_4_propre_p1_23_AV	Theme	1	BACCHUS assis sur un trône
MTAL_00300_4_propre_p1_23_AV	Theme	1	BACCHUS couronné
MTAL_00300_4_propre_p1_23_AV	Theme	1	BACCHUS et ARIANE
MTAL_00300_4_propre_p1_23_AV	Theme	1	BRISÉIS et ULYSSE
MTAL_00300_4_propre_p1_23_AV	Theme	1	Briseis enlevée à Achille
MTAL_00300_4_propre_p1_23_AV	Theme	1	CARICATURE D'ÉNÉE
MTAL_00300_4_propre_p1_23_AV	Theme	1	CARICATURE DE SÉNÈQUE ET DE NÉRON
MTAL_00300_4_propre_p1_23_AV	Theme	1	CENTAURES ET CENTAURESSES
MTAL_00300_4_propre_p1_23_AV	Theme	1	CHARITÉ GRECQUE
MTAL_00300_4_propre_p1_23_AV	Theme	1	CHEVAL TROYEN
MTAL_00300_4_propre_p1_23_AV	Theme	1	CHIRON et ACHILLE
MTAL_00300_4_propre_p1_23_AV	Theme	1	Chiron enseignant à Achille
MTAL_00300_4_propre_p1_23_AV	Theme	1	CÉRÈS assise sur un trône
MTAL_00300_4_propre_p1_23_AV	Theme	1	CÉRÉMONIES RELIGIEUSES
MTAL_00300_4_propre_p1_23_AV	Theme	1	CÉRÉMONIES RELIGIEUSES en l'honneur d'Isis et d'Osiris
MTAL_00300_4_propre_p1_23_AV	Theme	1	Cérémonies réligieuses
MTAL_00300_4_propre_p1_23_AV	Theme	1	DANSEURS DE CORDE
MTAL_00300_4_propre_p1_23_AV	Theme	1	DIANE ET ACTION
MTAL_00300_4_propre_p1_23_AV	Theme	1	DIANE ET ENDYMION
MTAL_00300_4_propre_p1_23_AV	Theme	1	Deux danseurs de corde
MTAL_00300_4_propre_p1_23_AV	Theme	1	Diane avec les flèches
MTAL_00300_4_propre_p1_23_AV	Theme	1	ENLÈVEMENT DU PALLADIUM
MTAL_00300_4_propre_p1_23_AV	Theme	1	HERCULE DÉLIVRANT DÉJANIRE
MTAL_00300_4_propre_p1_23_AV	Theme	1	HERCULE DÉLIVRANT DÉJANIRE du Centaure Nessus et son fils Hylus
MTAL_00300_4_propre_p1_23_AV	Theme	1	HERCULE ENFANT étranglant les serpents
MTAL_00300_4_propre_p1_23_AV	Theme	1	HERCULE ET OMPHALE
MTAL_00300_4_propre_p1_23_AV	Theme	1	HERCULE ÉTRANGLANT LE LION
MTAL_00300_4_propre_p1_23_AV	Theme	1	HERCULE étendu par terre
MTAL_00300_4_propre_p1_23_AV	Theme	1	HYLAS enlevé par les nymphes
MTAL_00300_4_propre_p1_23_AV	Theme	1	Ippolyte outrageant Phaedra
MTAL_00300_4_propre_p1_23_AV	Theme	1	LÉDA ET JUPITER transformé en cygne
MTAL_00300_4_propre_p1_23_AV	Theme	1	MARCHANDE D'AM OURS
MTAL_00300_4_propre_p1_23_AV	Theme	1	MARS assis près de Vénus
MTAL_00300_4_propre_p1_23_AV	Theme	1	MELpOMÈNE couronnée de laurier
MTAL_00300_4_propre_p1_23_AV	Theme	1	MENDIANT AVEUGLE
MTAL_00300_4_propre_p1_23_AV	Theme	1	MERCURE recevant le tribut pour le passage d'une âme
MTAL_00300_4_propre_p1_23_AV	Theme	1	MORT DE PERDIX
MTAL_00300_4_propre_p1_23_AV	Theme	1	Mythes de Bacchus
MTAL_00300_4_propre_p1_23_AV	Theme	1	Mythes de Diane et d'Endimion
MTAL_00300_4_propre_p1_23_AV	Theme	1	Mythes de Mars et de Vénus
MTAL_00300_4_propre_p1_23_AV	Theme	1	MÉDÉE projetant le meurtre de ses enfants
MTAL_00300_4_propre_p1_23_AV	Theme	1	MÉLÉAGRE ET ATALANTE
MTAL_00300_4_propre_p1_23_AV	Theme	1	NAINS ET PYGMÉES
MTAL_00300_4_propre_p1_23_AV	Theme	1	NIL PERSONNIFIÉ
MTAL_00300_4_propre_p1_23_AV	Theme	1	NOCES DE JUPITER ET DE JUNON
MTAL_00300_4_propre_p1_23_AV	Theme	1	NOCES DE ZÉPHYR
MTAL_00300_4_propre_p1_23_AV	Theme	1	NÉRÉIDE portée par un cheval marin
MTAL_00300_4_propre_p1_23_AV	Theme	1	NÉRÉIDE portée par une panthère marine
MTAL_00300_4_propre_p1_23_AV	Theme	1	OCÉAN PERSONNIFIÉ
MTAL_00300_4_propre_p1_23_AV	Theme	1	ORESTE ET PYLADE
MTAL_00300_4_propre_p1_23_AV	Theme	1	ORESTE RÉCONNU PAR IPHYGÉNIE
MTAL_00300_4_propre_p1_23_AV	Theme	1	PAN et L'AMOUR LUTTANT
MTAL_00300_4_propre_p1_23_AV	Theme	1	PERSÉE ET ANDROMÈDE
MTAL_00300_4_propre_p1_23_AV	Theme	1	PHRYXUS et HELLÉ
MTAL_00300_4_propre_p1_23_AV	Theme	1	SACRIPHICE D'IPHIGÉNIE
MTAL_00300_4_propre_p1_23_AV	Theme	1	SCÈNE comique
MTAL_00300_4_propre_p1_23_AV	Theme	1	SOPHONISBE ET MASSINISSE
MTAL_00300_4_propre_p1_23_AV	Theme	1	SUPPLICE DE DIRCÉ
MTAL_00300_4_propre_p1_23_AV	Theme	1	Silène assis
MTAL_00300_4_propre_p1_23_AV	Theme	1	Sophonisbe et Massinissa
MTAL_00300_4_propre_p1_23_AV	Theme	1	THÉSÉE EN CRÈTE
MTAL_00300_4_propre_p1_23_AV	Theme	1	THÉTIS préparant les armes
MTAL_00300_4_propre_p1_23_AV	Theme	1	TREIZE DANSEUSES
MTAL_00300_4_propre_p1_23_AV	Theme	1	TREIZE DANSEUSES, trouvées en avec les Funambules
MTAL_00300_4_propre_p1_23_AV	Theme	1	TRITONS et MONSTRES MARINS
MTAL_00300_4_propre_p1_23_AV	Theme	1	TROIS GRACES
MTAL_00300_4_propre_p1_23_AV	Theme	1	Trois personnages portant des masques
MTAL_00300_4_propre_p1_23_AV	Theme	1	TÉLÈPHE NOURRI PAR LA BICHE
MTAL_00300_4_propre_p1_23_AV	Theme	1	Ulysse et Pénélope
MTAL_00300_4_propre_p1_23_AV	Theme	1	VÉNUS ET URANIE
MTAL_00300_4_propre_p1_23_AV	Theme	1	VÉNUS À LA TOILETTE
MTAL_00300_4_propre_p1_23_AV	Theme	1	charité grecque
MTAL_00300_4_propre_p1_23_AV	Theme	1	mithe de Mars et Vénus
MTAL_00300_4_propre_p1_23_AV	Theme	1	mort de Perdix
MTAL_00300_4_propre_p1_23_AV	Theme	1	mort de Perdix, un menuisier tué par son oncle Dsedalus
MTAL_00300_4_propre_p1_23_AV	Theme	1	mythes d'Apollon
MTAL_00300_4_propre_p1_23_AV	Theme	1	petite statue de Diane
MTAL_00300_4_propre_p1_23_AV	Theme	1	processions funèbres
MTAL_00300_4_propre_p1_23_AV	Theme	1	scène tragique
MTAL_00300_4_propre_p1_23_AV	Theme	1	sujets allégoriques
MTAL_00300_4_propre_p1_23_AV	Theme	1	ÉNÉE BLESSÉ
MTAL_00300_4_propre_p1_23_AV	Theme	1	éducation d'Achille
MTAL_00300_4_propre_p1_23_AV	Theme	1	épisode de la guerre de Troie
MTAL_00300_4_propre_p1_23_AV	Theme Long	1	 Groupe de femmes et d'enfants
MTAL_00300_4_propre_p1_23_AV	Theme Long	1	APOLLON, CHIRON ET ESCULAPE
MTAL_00300_4_propre_p1_23_AV	Theme Long	1	ARIANE abandonnée de Thésée dans l'île de Naxe
MTAL_00300_4_propre_p1_23_AV	Theme Long	1	Achille parmi les filles de Chio dans le palais de Lycomède reconnu par Ulysse
MTAL_00300_4_propre_p1_23_AV	Theme Long	1	BACCHUS couronné regarde un Amour qui soulève le Que recouvrant Vénus endormie
